id,name,genre,artists,album,popularity,duration_ms,explicit
4cbXRMGdKMjeWei1rOZz8M,punk rawk show,punk,mxpx,teenage politics,35,152560,False
0AEBGPy11JrGZjIOwdM3oA,punk,punk,"yeat, kubko thynex",punk,14,151678,True
6WWahsNJEgIzoFynVYUHMm,punk bitch,punk,"rucci, steelz",punk bitch,30,120048,True
6KlIGUOUQcp1SQitvGZPM6,punk,punk,josh johnson,freedom exercise,18,148213,False
5Ul0sIESLXGkfaqPefpTmP,punk rock rulebook,punk,88 fingers louie,back on the streets (remixed and remastered),37,143424,False
4oKzIuofrA3IdD2ttnCsk8,punk,punk,ferry corsten,punk,18,285453,False
7MXVkk9YMctZqd1Srtv4MB,starboy,punk,"the weeknd, daft punk",starboy,84,230453,True
5pZEeiUiFiLS5vlVUd3PHD,punk,punk,lux lucid,welcome to the show,9,142706,False
4reUXdUEkTRDlCFJEANGQz,punk rock songs,punk,patent pending,punk rock songs,34,191130,False
5FILRsv9lOQV3nEUK6i9QP,punk,punk,oberon,punk,18,149768,False
190XbsoF6JNbXk1K3ltQWk,punksong,punk,cfcf,memoryland,32,93076,False
0OkpVpkN8zPky6YZ5IotY9,punk,punk,lalion,punk,11,127529,True
1W69F0hDtSpKFtXdvyimv6,punkstar (feat. royal & the serpent),punk,"jutes, royal & the serpent",ladybug,34,140792,True
3Axa8Q3tVe5psyfdDSlbX3,punk,punk,落日飛車 sunset rollercoaster,bossa nova,11,184520,False
2tQo1X1cnpSqlaY5jUDFSa,punk is dead,punk,crass,the feeding of the five thousand (the second sitting),29,107720,True
4qemnIe7qeOWVhiHQLEVD2,punk-rock,punk-rock,m.p.jellymeat,punk-rock,0,177031,True
7GM4pXdPHflQqnV7s7VIKb,punk rock girl,punk-rock,the dead milkmen,beelzebubba,42,158333,False
07oVZP9Er2Fz8S59ePWLyK,punk rock princess,punk-rock,something corporate,leaving through the window,46,232200,False
1RxLSgcsZimzKnpCLzdVsi,punk rock 101,punk-rock,bowling for soup,drunk enough to dance,45,188320,False
7fj3TNXRoI8hont31y0mL3,punk-rock,punk-rock,leihotikan,oroimenak erretzen - 18 urte,2,142106,False
2pqoh1jUQoppztoQRRGyKK,punk rock loser,punk-rock,viagra boys,cave world,49,237980,True
5ACDC1gxAUXYDWherVKOiX,punk rock song,punk-rock,bad religion,the gray race,50,147173,True
1AHGrKFv3nSCH9K7yg8gOz,punk rock 101,punk-rock,bowling for soup,songs people actually liked - volume 1 - the first 10 years (1994-2003),37,184322,False
0MhObPKLKVQnwIe0907l8Y,punk-rock,punk-rock,barbar punk,barbari táhnou do sveta,0,106254,False
4onKDOYooNaBgWzOuS8Cla,punk rock love,punk-rock,the casualties,for the punx,33,108440,False
4cbXRMGdKMjeWei1rOZz8M,punk rawk show,punk-rock,mxpx,teenage politics,35,152560,False
3exVAgMYBpWOXk8QYjoEiz,punk rock girl,punk-rock,streetlight manifesto,99 songs of revolution vol. 1,28,137186,False
19RRku1POslSkYSwQDfkHE,punk-rock,punk-rock,kelia,the best rock music from russia,0,187941,False
2eRy78VYkuuAzpudXBUEi3,punk rock,punk-rock,alano adan,punk rock,3,130610,False
5JqMWnxVKjJZ2NNOEux46S,punkrocker - feat. iggy pop,punk-rock,teddybears,soft machine (u.s. version),31,246786,False
6LhwKdVNNLNyOMTUWYb9Qf,punk-rock,punk-rock,edifikando ruinas,"cerveza, rock y revolución",0,133600,False
5Ul0sIESLXGkfaqPefpTmP,punk rock rulebook,punk-rock,88 fingers louie,back on the streets (remixed and remastered),37,143424,False
4guEJ92ENLEVQfefWJC0CZ,cops / dogs,punk-rock,destructo disk,punk rocks for kids who can’t skate,41,121344,True
4reUXdUEkTRDlCFJEANGQz,punk rock songs,punk-rock,patent pending,punk rock songs,34,191130,False
1wG46f3hlSVkVXIgTwaGCq,punk as fuck,punk-rock,the american analog set,know by heart,35,249280,False
6vWVPfnyCENt9znrCy2UNj,it's my job to keep punk rock elite,punk-rock,nofx,so long & thanks for all the shoes,45,80800,True
3bPR0fCcBAToWdUOdQFrhv,punk rock bitch,punk-rock,drakeo the ruler,we know the truth (deluxe),20,196363,True
3XvbiaB2HuXOeqTf5jKHyr,punk rock confidential,punk-rock,the queers,punk rock confidential,24,105106,False
2bwvIrD9qzR39vHHvYDasm,punk rock and roll,punk-rock,street dogs,street dogs (deluxe edition),36,154960,False
7sZThJSfp6vTHURFo5q1UJ,punk rock,punk-rock,"saysothemac, otm, k7thefinesser",punk rock,18,181733,True
2Reoh8iZWYet1s84I3X6Mf,reagan youth,punk-rock,reagan youth,punk rock new york,30,75973,False
0pIeyy1FqOrAkO0UjnHdKT,punk rock girls,punk-rock,the queers,summer hits no. one,26,157880,False
4iubAKGYV94IPIFkd0XBm9,punk rock is a full time job,punk-rock,not half bad,good people,26,172240,True
4Xs8liKEUkHumwp87a7Ues,punk rock,punk-rock,lil mexiko,punk rock,14,152352,True
16hEIp5HFBTToWwppB1Gb5,punk rock,punk-rock,mogwai,come on die young,14,128826,False
6HaBPitKCo8XYSlEcHgUmO,punk guy,punk-rock,nofx,punk in drublic,33,68960,True
2dqa5kS4y7S8v4qmmK5mOl,punk rock in basements,punk-rock,laura jane grace,hole in my head,23,129800,False
7J2qPqhxkpr6mgKD7IxsOV,a punk song,punk-rock,negative xp,"mkultra support group, vol. 1",27,61865,True
2T5BHPkFlrIRcEKWvU793q,punk rock,punk-rock,"saysothemac, otm, k7thefinesser",stairway to heaven,13,181733,True
5bVxQNtdJryk3MaVIFMWla,punk rock,punk-rock,the casualties,die hards,9,121266,False
0scxwaqHv48PvoRzFWuj1z,punk rock,punk-rock,gary babbitt,let it clet it countount,20,97338,False
4fG0SVYpNRaDy1WI6hPHlq,punk rock girl,punk-rock,mxpx,on the cover ii,17,156320,False
55r7ZPhEQfhHW0erJ3wurb,stay up all night,punk-rock,mxpx,find a way home,31,178874,False
6TLeWFWcnGO84nNvI0HSmA,the separation of church & skate,punk-rock,nofx,the greatest songs ever written (by us),27,170346,True
6fGfjayPXmqLLsFRCfuVhP,punk rock,punk-rock,she loves boon,emotional trap,7,142237,True
4TM8FBojGAfApm4n109A72,punk rock 101,punk-rock,diesel boy,cock rock,20,106333,False
3gBkSJavNTJbLFdEOJILEQ,punk rock classic - remastered,punk-rock,red hot chili peppers,mother's milk,27,106720,False
0LG2F9ZwxrM1LjcE9lUcOK,jesus was a pacifist,punk-rock,reagan youth,punk rock new york,20,104506,False
38YG6laLMs0BIXe1r1VcWD,punk rock,punk-rock,mac dre,turf buccaneers,5,224373,True
61MZN0yyMWSEwrLPUUGfgJ,sheena is a punk rocker - 2017 remaster,punk-rock,ramones,rocket to russia (40th anniversary deluxe edition),55,169920,False
06rRv2oHqJo8yus7KSGTCW,punk rock girl,punk-rock,diesel boy,sofa king cool,18,148066,False
1JKxGK5ZbAYjWsD7qKM691,punk rocker,punk-rock,crazy & the brains,punk rocker,22,234520,False
0nog7rb95VYzC1WDliuhKZ,punk rock,punk-rock,she loves boon,punk rock,7,142237,True
6ZIxazB6VpBANICYSNU9M9,shiny,punk-rock,"punk rock factory, benji webbe",a whole new wurst 2,25,140439,False
2fq22ai6LplUobJ5BMF57I,punk rock billy,punk-rock,slightly stoopid,everything you need,18,97613,False
2oxch2RDLuVqk1fRNytNMG,r-n-b,r-n-b,"2kupzz, gemi",toxic summa,0,174983,True
2ZHZDuOXc664DcJQJO3J0c,baapu,r-n-b,"gurlez akhtar, r nait, laddi gill",baapu,20,285613,False
6U7GUjtamt2P0LcFod1dBT,mas que nada,r-n-b,"sérgio mendes, black eyed peas",timeless,59,262840,False
65HqetUF83fojU2iFPhRM5,r-n-b,r-n-b,quantum knight,r-n-b,0,270643,False
5gzzc0L7SSQZMPXPwILVLa,bujh patlo,r-n-b,"kaur b, r nait",bujh patlo,30,164788,False
5ZOfHnTDRa9NHCdscBILvn,fresh azimiz (feat. j-kwon & jermaine dupri),r-n-b,"bow wow, j-kwon, jermaine dupri",wanted,42,271133,False
2Gz1W4urkGIDOxAdbVP6Lm,big men - chapter 3,r-n-b,"r nait, gurlez akhtar",big men - chapter 3,45,276500,False
6UIMNszTQOvYchYqswBR17,channel no3,r-n-b,lupe fiasco,channel no3,24,226588,False
3Dtm26Pu2oN4SS9UjMNlNy,bapu bomb banda,r-n-b,r nait,bapu bomb banda,39,246666,False
7DYjzYtHHQExgtzgY04ZDc,fresh azimiz (feat. j-kwon & jermaine dupri),r-n-b,"bow wow, j-kwon, jermaine dupri",playlist: the very best of bow wow,21,270146,False
3i0uUsZFO2eJfc4uULSWLy,big men (chapter 2),r-n-b,"r nait, shipra goyal",big men (chapter 2),39,224965,False
4Q9qbPgPzl6kcvNw27RSIm,body count,r-n-b,ice-t,o.g. original gangster,25,367133,True
7HTGX4nn6skpa5HSb1wkJU,bai kol,r-n-b,"r nait, jp47, mad mix",bai kol,33,212333,False
6CY9dVUjcRVxnfY3sTMy2X,hey baby (jump off),r-n-b,"bow wow, omarion",face off,18,188933,False
6SctItJtIRBHfmPwyBbEYC,big men,r-n-b,"r nait, gurlez akhtar",big men,39,209819,False
5SJJG8xmrw5DaR9z1yJikw,interlude: the verdict,r-n-b,kirk franklin & the family,the nu nation project,18,90933,False
08NS71m4r5sFIwZEVLCGzs,baharle struggler,r-n-b,r nait,baharle struggler,35,243818,False
76wOMADn2qUkB4vGvVcd3z,my soul ain't for sale feat. raheem devaughn,r-n-b,"dj jazzy jeff, raheem devaughn",the return of the magnificent,18,311906,False
4jKyFbA5VPU0g3vx9UheAp,boliya,r-n-b,"r nait, gurlez akhtar",boliya,34,197000,False
3bB8nykSE8b5diKb1TqRIW,"reality show (feat. musiq soulchild, raheem devaughn & jay lyriq)",r-n-b,"t-pain, musiq soulchild, raheem devaughn, jay lyriq",three ringz (thr33 ringz) [expanded edition],16,267333,True
5StEYcsZ0phCSObXS4oOae,r' n' b all stars (tedd fel),r-n-b,"majka, curtis, blr",belehalok,20,204653,False
4VJVNzLBzr4LOiGGOkIOnp,religious,r-n-b,r. kelly,untitled,14,183093,True
1guYfXxmL3GeBHlowpgkP0,stokárske r/n/b,r-n-b,"frayer flexking, pil c",stokar,29,248325,True
0u0UDeeBzcJrW2c9qbNFs9,mas que nada,r-n-b,"sérgio mendes, black eyed peas",best of 00s,32,262840,False
0KEfHwo93SFi0nykyxjlup,baba nanak,r-n-b,r nait,baba nanak,23,200124,False
3pLE1Pfz7LrDgSfZsqDDHJ,how to write a love song,r-n-b,the axis of awesome,animal vehicle,12,245893,True
6QylGCzE9k68aW2zPymcID,bapu mera,r-n-b,r nait,bapu mera,23,235875,False
7saTuMBOUlfKHmFwNTRaib,baba nanak,r-n-b,r nait,baba nanak,24,258989,False
6EV1lb5y4f0Exq7KlT0Qe4,bachelor,r-n-b,r nait,bachelor,23,187001,False
7ACyJp7rZoX7wk0vgHbSRy,bebe bapu,r-n-b,r nait,bebe bapu,23,283225,False
6PxrI5NXCZhPXT6jlSbtqX,bewafayiya,r-n-b,"r nait, singga, sumit goswami",bewafayiya,23,81924,False
0KQ2sKkm8vasX2TIZwMRTN,tamo bien,r-n-b,"r nova, jairon high",cosecha,21,195590,False
6G43t8BCjmJyPGwNrAAPPV,remains (bastille vs. rag’n’bone man vs. skunk anansie),r-n-b,"bastille, rag'n'bone man, skunk anansie","vs. (other people’s heartache, pt. iii)",44,279247,False
5PQU5EG7rF1YXd6Pxebwlb,tere bin,r-n-b,"r nait, shipra goyal, laddi gill",tere bin,41,193000,False
6O1mwH9MsVR83W95dNyKkX,red battiyan,r-n-b,"r nait, sunny malton",red battiyan,38,192000,False
1VmIKB3qhPrLNFHDcrjf9o,gaddar banda,r-n-b,"r nait, gurlez akhtar",gaddar banda,38,189473,False
1pXyJcPMNYG5lLYyn9H23f,wooden baby,r-n-b,"r nait, young army",wooden baby,29,200816,False
316Ic1AUILyIlh7uKv2mky,right from wrong,r-n-b,rag'n'bone man,bluestown,35,136000,True
1e6y20DzpftrGToH2H3OYN,run (feat. rag'n'bone man),r-n-b,"bugzy malone, rag'n'bone man",b. inspired,41,238866,True
6NZzpLitufeJLzAk0FyUeG,galat bande,r-n-b,r nait,galat bande,34,230857,False
0NymBLTFB3Ax9AxdPA22kg,cheater boy,r-n-b,"r nait, the laddi gill",cheater boy,34,237098,False
48sVSYd3qF6M75WEVU04Hs,reuben's train,r-n-b,rag'n'bone man,wolves,30,129306,False
6VgIizrnJnt7AZSQ5ISuSP,rain (feat. kate tempest),r-n-b,"rag'n'bone man, kae tempest",wolves,29,233827,False
2CPIE5QUfKjUKFNcKQXgnU,right now,r-n-b,"rag'n'bone man, leaf dog",dog 'n' bone,25,157426,True
72kGuWpRiuA149Bn5lDkIO,we ride,r-n-b,bryan martin,poets & old souls,76,188482,True
3xkHsmpQCBMytMJNiDf3Ii,beautiful things,r-n-b,benson boone,fireworks & rollerblades,86,180304,False
7iabz12vAuVQYyekFIWJxD,band4band (feat. lil baby),r-n-b,"central cee, lil baby",band4band (feat. lil baby),87,140733,True
0qRR9d89hIS0MHRkQ0ejxX,rich girl,r-n-b,daryl hall & john oates,bigger than both of us,78,142786,False
51eSHglvG1RJXtL3qI5trr,slow it down,r-n-b,benson boone,fireworks & rollerblades,85,161831,False
4k3xDpAdBuM17mNNHhOZkK,nuts,r-n-b,"lil peep, rainy bear",live forever,76,85360,True
5ydjxBSUIDn26MFzU3asP4,rainy days,rainy-day,v,layover,69,179560,False
3AkCkuC8LuRFEnvyKBQUOg,rainy day,rainy-day,ice nine kills,welcome to horrorwood: the silver scream 2,55,181520,False
54bg1e6ABcZfpU3yzwxnPf,rainy days,rainy-day,v,layover,63,179560,False
2URJ4lQUDWvCykwRKD6d8L,rainy day path,rainy-day,stardust vibes,"rain & thunderstorms: best of, vol. 3",53,587000,False
3lcQCZK5prHBgGF82Dzxw7,rainy day woman,rainy-day,miki matsubara,who are you?,39,307226,False
2Tbu3ljhZHiCl0Odpigcre,rainy days,rainy-day,hd rain and water,smooth street rain,55,172386,False
4LxFRsy3TZjqAtAgIsjkez,"rainy day (feat. ash island, skinny brown)",rainy-day,"pateko, ash island, skinny brown",rainy day,41,218250,False
5cbZDpFu1hTwaU7hDQpf13,rainy days and mondays,rainy-day,carpenters,carpenters,57,218893,False
00xMHQujJwOPcvknO0hEvM,rainy days,rainy-day,fog lake,inference 3,31,107507,False
4tYc7J1nFRCxFrWkbJ1xfW,rainy days,rainy-day,mtm dondon,rainy days,45,143404,True
3L1YpYhLF07qa5VaXHJVrH,rainy day at the cafe,rainy-day,dj cutman,volume iv,23,156279,False
6dQBw0A8STk3ssr9NyVadt,rainy day in forest,rainy-day,hd nature sound library,in the rain,53,183874,False
6hLAuWPtyJjBmKSQcy0Sy0,rainy day,rainy-day,"two scents, lucid keys",lately,37,149625,False
015jLlgBeSkl3CApWJhlv7,rainy days (feat. eminem),rainy-day,"westside boogie, eminem",everythings for sale,48,234640,True
5FaiVpHGXCe5rn5TDOiX6F,rainy day,rainy-day,dreamcatcher,[apocalypse : follow us],29,217066,False
1UiSgEzrvq5HsGUuhaoCbU,rainy days near the stream,rainy-day,charlotte koomen,"shifting to the new earth: affirmations with sound healing, solfeggio frequencies & nature sounds",45,546000,False
1mxJZpVkS9e3kWD9H6tq8T,rainy day,rainy-day,shuggie otis,inspiration information/ wings of love,23,162640,False
1TZteKaf5z3P3i87jyB8jc,rainy day people,rainy-day,gordon lightfoot,gord's gold,43,168826,False
3KhDf9MJlPpodahS4OwrMF,on a rainy day,rainy-day,younha,stable mindset,36,212371,False
6W5n7zdTqeDRHN90I4ybfN,rainy days (feat. jhacari),rainy-day,"coca vango, jhacari",rainy days (feat. jhacari),41,224414,True
1Xn8M8WX7tQep5pfUduytr,rainy day medley,rainy-day,mama nous,rhymes reimagined,16,77244,False
1F1XjwRzMh8KT2BvH6ISkG,rainy dayz,rainy-day,"mary j. blige, ja rule",no more drama (version 2),44,276360,False
0byB89KKO0W9FNX0AHynon,rainy day,rainy-day,"quynh, fous",rainy day,46,186666,False
5BUVbRMVXVUtZXOha6Y61b,rainy days on the veranda,rainy-day,rain and chill,healing rain with ambient melodies & solfeggio frequencies,46,314000,False
5oHDsDk61CGyNHGVaCCvRd,"rainy day (from ""animal crossing"")",rainy-day,daigoro789,animal crossing series piano collections: 111 tracks (for piano solo),26,95296,False
4BKauR3MkJzoL8sqDlecqr,rainy day,rainy-day,"apricot, zentreya",rainy day,39,181777,False
4fguYywMmAbTcRthXpUzPL,rainy day,rainy-day,frizk,forgotten arcade,24,109483,False
6vwNoBmBqlXwTzpFe5bQs7,rainy days on the porch,rainy-day,nature therapy,rainy days are for sleeping,43,350000,False
3tkJr22xJjmLbpQTsXLHxG,rainy day,rainy-day,"ben briggs, ectogemia",animal crossing: k.k. & friends,22,242666,False
0YvTkRufBOCQbWGzbHh2Nn,rainy day reverie,rainy-day,perpetual machine,rainy day reverie,44,119117,False
0cvy4p5jmSd0w2UUVCwRvv,rainy dayz,rainy-day,bigbankbandz,if you listen,14,108068,True
5HkQwwo2r0unzqEdRtHI1u,rainy days x animal crossing,rainy-day,vibes,rainy days x animal crossing,41,130004,False
4bcITVIIOgu8kMBITh1WkB,rainy day,rainy-day,sg,finale,13,227300,False
566NM0SoGMzYDehI3gVuEB,rainy day at the beach,rainy-day,nature therapy,stormy skies and oceans,37,144000,False
1joLkt6pAptbIUW0ctIPqy,rainy day,rainy-day,minako yoshida,monochrome,15,325573,False
1YCMBlWZnf2JsOGBXW7llu,rainy day in the forest,rainy-day,rain fruits sounds,gentle night rain,42,125322,False
2GpP3lZYWuG6nh7KthqtUP,rainy day,rainy-day,"10,000 maniacs",love among the ruins,20,285773,False
2UupB1CUQbZWH2Pj7abQig,rainy day sublime,rainy-day,cloé elvira,thunderstorm lullaby,42,163989,False
506CSm6fFSWX4w0T0H37kI,rainy glare interlude,rainy-day,rainy lofi,where do we go?,18,102400,False
4dYfEHMUW9TxpYg8B5Iv5y,rainy days,rainy-day,kaptain kola,rainy days,42,125434,False
6e4bcP3wgQgnEsAAcGrOmS,rainy day,rainy-day,jeomi,rainy day,12,188079,False
40DQENMTVU8Sv22f9KE98Q,rainy day woman,rainy-day,waylon jennings,the ramblin' man,36,152026,False
0MvwdBjG31UFK4LWx5fEzz,rainy day lofi chill,rainy-day,lofi chill,! ! quiet lofi ! !,12,175874,False
18bEv4RJ5kx670XVVg0iZm,rainy day,rainy-day,alec holowka,"night in the woods (original soundtrack, vol. 2) [hold onto anything]",35,437333,False
0tBw5UUYPFjnhFZdgWaAfh,rainy days - remastered,rainy-day,simply dewey,rainy days (remastered),19,183004,False
7BkAlVpGwXXl3sYNn5OoJ7,rainy day women #12 & 35,rainy-day,bob dylan,blonde on blonde,38,274066,False
3C9DcBot6pdX1N1KtKn4s9,rainy day,rainy-day,sugar plant,happy,13,441466,False
0Nz6DfrCCQP8CrsXbO2lKr,rainy day,rainy-day,peder b. helland,rainy days,45,491000,False
57DY87VgxoufPzdkkOErmy,rainy days (4th day out),rainy-day,bla$ta,no hard feelings,11,166504,True
23oM8TiE7yMHKombOjqzF0,rainy day reflections,rainy-day,tornadoez,rainy day reflections,39,151062,False
7yIIeKUxTpn36X6CFJhgEi,reggaeton champagne,reggae,"bellakath, dani flow",kittyponeo,70,159170,True
0psXs0SxH2hGnJoj8C2fFf,collie man,reggae,slightly stoopid,everything you need,59,133080,False
3AEZUABDXNtecAOSC1qTfo,reggaetón lento (bailemos),reggae,cnco,primera cita,67,222560,False
1ATZfYmZOcm24vl5oQtPdC,"roots, rock, reggae",reggae,bob marley & the wailers,rastaman vibration,64,218400,False
5YH1A3YttSay4lgAR75tk3,reggaetón lento (remix),reggae,"cnco, little mix",glory days (expanded edition),52,188786,False
2D3z17LBMJ2HEHeBFFjTLi,reggaeton,reggae,j balvin,reggaeton,58,158800,False
2EDRUNdur7CGV2W2mwIRoS,feeling alright,reggae,rebelution,courage to grow,55,266400,False
4jvxHT21eXgvjiPtCxH7Mx,shark reggae,reggae,the key of awesome,reggae shark,35,144076,False
6yVkakCN460KOVol9ZazjH,reggaetonera,reggae,anuel aa,emmanuel,56,212312,True
7IwU9ndSNPbGGb0NZsJRBQ,sunshine and rain,reggae,stick figure,set in stone,57,147960,False
3FMedgGsLUNwx8NciePFEK,reggae & calypso (russ millions x buni x yv),reggae,"russ millions, buni, yv",one of a kind music presents: reggae & calypso (russ millions x buni x yv),58,141276,True
58gqyeFXhOttZW3yetJGPN,reggaetón lento (remix),reggae,"cnco, little mix",cnco,59,188800,False
49CdYBpfABUa0ZfT8FizQZ,roots reggae music (feat. don carlos),reggae,"rebelution, don carlos",count me in,49,273996,False
5t1pVRGTlueob96zAoEJ8D,reggae,reggae,black midi,schlagenheim,28,209386,False
2cqxvn34ihH7BSv9XbkOgq,reggaeton latino,reggae,"don omar, boy wonder cf",boy wonder presents chosen few grandes exitos,43,200773,False
1q8gelFgFYUwoWpQV7WNCe,54-46 was my number,reggae,toots & the maytals,in the dark,59,204026,False
1QtqECOcHDg8JlZ3po2II8,reggae,reggae,kapyrecords,kapyrecords,15,169621,False
7LLXLd0pisbEAdIVK502VM,reggaetón en lo oscuro,reggae,wisin & yandel,"los campeones del pueblo ""the big leagues""",53,208946,False
0hr9CoeDSUMmQQ7ZgTLRzh,world-a-reggae music,reggae,ini kamoze,16 vibes,56,230040,False
4guUpO1qaGpIQhe0PA4xHi,reggae,reggae,anez,sevil dog,9,73442,False
1AHlUrWpuUnsKU7D7Ugp3I,island girl,reggae,tribal seeds,tribal seeds,48,258866,False
2RG9i0m6y5HJ27gZvNSzOs,reggae,reggae,"aka rasta, sabrina lopes",zima,44,180923,True
1fSRXgjSm37240unTVtLMy,reggaeton things,reggae,jeni martin,reggaeton things,38,124029,False
1j3ANZgokEc0jKztEDV34l,"roots, rock, reggae",reggae,bob marley & the wailers,one love (original motion picture soundtrack),55,217106,False
0UIgkZSpC2O3cl2Ta2Yo67,reggae,reggae,deejayalexandernyc,reggae,14,456526,True
4ra71RIkuqYYjo9TKSDJoK,"reggaeton latino - chosen few remix (feat. fat joe, n.o.r.e & l.d.a.)",reggae,"boy wonder cf, don omar, fat joe, n.o.r.e., l.d.a.",chosen few el documental ii,40,291386,False
2GImcOxFZ0GP49rmPnPOjT,pressure drop - single version,reggae,toots & the maytals,reggae greats - toots & the maytals,53,173493,False
1vWQqQMbsPb7p5MsvIooBd,reggae,reggae,oohyo,far from the madding city,15,228040,False
5O4erNlJ74PIF6kGol1ZrC,could you be loved,reggae,bob marley & the wailers,uprising,78,237000,False
33Ib9wPVhh2MWHhmS7Yne9,courage to grow,reggae,rebelution,courage to grow,42,255586,False
6iYEadhKLmm0GJA02n0LeB,reggae,reggae,speaker one,reggae,14,242666,False
6iOqw5oLWwkFp76kGciRLQ,reggae mylitis,reggae,peter tosh,the toughest,39,393973,False
6QQK85nnBzFxRyW4qkMHHY,liki tiki - reggae remix,reggae,"kes, maoli, j boog, j perry, michaël brun",liki tiki (reggae remix),42,250105,False
2bgKNxqRmHLu56689Ax2Oe,reggae,reggae,"vintage reggae soundsystem, max dubster",reggae,21,171641,False
7yFvSYKk3g5g8e7Ffl16ws,three little birds,reggae,bob marley & the wailers,exodus,75,180266,False
70idjVtmzhvE1tXgHYEF2y,world-a-reggae,reggae,ini kamoze,ini kamoze,46,230040,False
2F6lnnabTU50eiqHVglNxn,reggae,reggae,etana,reggae gold 2012,15,349760,False
4NetPLl5EFSYO39cY9DGwA,reggaetón hp,reggae,"jowell & randy, de la ghetto",viva el perreo,38,197227,True
5UOOrcCcs5vX8ZVYqAIxh0,electricity,reggae,iration,sample this - ep,33,241493,False
5LfkS5NjqRqPcGjrT8PEgH,reggae,reggae,"steven vegas, window, revealed recordings",reggae,11,148124,False
1WujDB3odQoKJYJNvhgEGL,rastaman chant,reggae,the wailers,burnin' (deluxe edition),40,225480,False
1h3kzkZNBu0HJ8gl7mRpst,reggae,reggae,cheetah mobile,rolling sky (original game soundtrack),7,128155,False
4LH6TQajTVHlPz1283KHAw,reggae music,reggae,kabaka pyramid,kontraband,39,233387,False
5WUPs6HeZ47FQ8exUEjPSy,country reggae,reggae,maoli,maoli music overload,34,227555,False
4XNGhRgyvGwxZtmLEs4MJW,reggae,reggae,beatland,reggae,3,174642,False
4yAuDg4xikV3lEHqcddAGq,reggae round the world,reggae,brian hall,reggae round the world,30,123433,False
03x2CbbHb4VcOh6o4gezWi,reggae,reggae,"max dubster, vintage reggae soundsystem",reggae island,14,171641,False
7L0McgWPuBS4xw9ewlJwNS,reggae ton,reggae,dj netrebnicu,reggae ton,35,55817,False
24kv7kR0Cz8ZBWFx4Kq50A,tempted to touch,reggae,beres hammond,a love affair,41,228600,False
6Lcj1BbnBaXJB6RtQPNLos,reggae,reggae,"tarah, yamuel marcano",huemans,1,283058,False
7yIIeKUxTpn36X6CFJhgEi,reggaeton champagne,reggaeton,"bellakath, dani flow",kittyponeo,70,159170,True
7iQXYTyuG13aoeHxGG28Nh,perro negro,reggaeton,"bad bunny, feid",nadie sabe lo que va a pasar mañana,83,162767,True
3AEZUABDXNtecAOSC1qTfo,reggaetón lento (bailemos),reggaeton,cnco,primera cita,67,222560,False
2kz1YOhJiNubjigR1gB1VX,diluvio,reggaeton,rauw alejandro,playa saturno,79,197052,True
5YH1A3YttSay4lgAR75tk3,reggaetón lento (remix),reggaeton,"cnco, little mix",glory days (expanded edition),52,188786,False
2D3z17LBMJ2HEHeBFFjTLi,reggaeton,reggaeton,j balvin,reggaeton,58,158800,False
69Ej1xrGjOcHvIMtMKxK0G,dile,reggaeton,don omar,the last don,78,204600,False
6yVkakCN460KOVol9ZazjH,reggaetonera,reggaeton,anuel aa,emmanuel,56,212312,True
26QKsGW4hMuwiEE1ftUMHe,"lo que pasó, pasó",reggaeton,daddy yankee,barrio fino (bonus track version),75,210933,False
2fiWS5wuP9WKFPLWK92aNC,reggaeton champagne,reggaeton,"bellakath, dani flow",kittyponeo,23,159170,True
58gqyeFXhOttZW3yetJGPN,reggaetón lento (remix),reggaeton,"cnco, little mix",cnco,59,188800,False
5gflgO9EPbIBf16n5TKnQS,yo voy (feat. daddy yankee),reggaeton,zion & lennox,motivando a la yal,73,232019,False
2Q1sWquaTZmj3HrPC8f0DY,reggaetón,reggaeton,dani flow,reggaetón,31,172377,False
2cqxvn34ihH7BSv9XbkOgq,reggaeton latino,reggaeton,"don omar, boy wonder cf",boy wonder presents chosen few grandes exitos,43,200773,False
1kQqiC1rS1FiuVpeBKN0QN,rakata,reggaeton,wisin & yandel,pa'l mundo,68,172680,False
5fP8Ig3sDXEDq1jwrG7nn7,reggaeton,reggaeton,peruvianclass,reggaeton,19,127874,False
7LLXLd0pisbEAdIVK502VM,reggaetón en lo oscuro,reggaeton,wisin & yandel,"los campeones del pueblo ""the big leagues""",53,208946,False
7JwdbqIpiuWvGbRryKSuBz,es un secreto,reggaeton,plan b,house of pleasure,63,190560,False
6dQidvwPycp1WURAR5r7PP,reggaetón,reggaeton,biper y sus amigos,internet,25,148440,False
1fSRXgjSm37240unTVtLMy,reggaeton things,reggaeton,jeni martin,reggaeton things,38,124029,False
560GL9Y8gDtKPRIJ41oA3c,si no le contesto,reggaeton,plan b,house of pleasure,59,220133,False
6LsgrlWmzcNm8meU4WakI4,reggaeton,reggaeton,eleni foureira,ti poniro mou zitas,33,213358,False
4ra71RIkuqYYjo9TKSDJoK,"reggaeton latino - chosen few remix (feat. fat joe, n.o.r.e & l.d.a.)",reggaeton,"boy wonder cf, don omar, fat joe, n.o.r.e., l.d.a.",chosen few el documental ii,40,291386,False
0cG5L2iFoHklPGBb4jwL1k,reggaeton,reggaeton,producto sin corte,la membrana,17,132750,False
